message_id,channel,date,text,image_path
59,Chemed123,2022-12-22 06:40:25+00:00,"ቀጠሮ ያስይዙ!
በ ጥሪ ማዕከላችን **9798** በመደወል የግፊት መድሃኒትዎን በየወሩ ለማስመጣት Che-Med ላይ ይመዝገቡ። እኛ ወሩን ጠብቀን መድሃኒትዎን በርዎ ድረስ እናደርሳለን።

Che-Med is the best way to find your meds!

*********
Follow our telegram channel
https://t.me/CheMed123
👆👆👆👆👆👆👆👆👆",downloaded_images\Chemed123_59.jpg
58,Chemed123,2022-12-22 03:11:26+00:00,"www.chemeds.org መድሀኒትዎን ለማግኘት ዘመናዊው መንገድ ነው፡፡ በድረገጻችን አማካኝነት መድኃኒትዎን ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ መድሃኒትዎን እናደርስልዎታለን፡፡

በተጨማሪም በጥሪ ማዕከላችን **9798** በመደወል ስለመድሃኒት መረጃ ይጠይቁ፤ መድሃኒት ይዘዙ  ስለጤናዎ በሐኪሞች የታገዘ የማማከር አገልግሎት ያግኙ፡፡",downloaded_images\Chemed123_58.jpg
57,Chemed123,2022-12-21 15:13:27+00:00,"Please follow our tiktok channel
https://vm.tiktok.com/ZMFnaVcq2/",
56,Chemed123,2022-12-20 17:25:05+00:00,,downloaded_images\Chemed123_56.jpg
55,Chemed123,2022-12-20 11:28:59+00:00,"Order **Scotts** for your children from Che-Med. We will bring to you within 30 minutes.

For additional info:
                     Call us at_**9798**",downloaded_images\Chemed123_55.jpg
53,Chemed123,2022-12-20 07:41:33+00:00,,downloaded_images\Chemed123_53.jpg
52,Chemed123,2022-12-16 12:21:01+00:00,"**The First pharmacy in Addis Ababa

**In the early 20th century, Paul Merab (real name, Petre Merabishvili) was the personal physician of Emperor Menelik II and opened the very first pharmacy in Addis. He was born in 1876 in Ude, South Georgia in a Roman Catholic community.

In 1910 Paul Merab founded the first pharmacy in Addis Ababa which he called Pharmacies de la Georgie (after the country of his birth).",downloaded_images\Chemed123_52.jpg
51,Chemed123,2022-12-15 06:16:41+00:00,"https://vm.tiktok.com/ZMFs2H4ym/

Like and follow our tiktok channel.",
50,Chemed123,2022-12-13 05:55:18+00:00,"በየወሩ ሚታዘዝልዎትን አስፕሪን መንገላታት ሳይጠበቅብዎት ከChe-Med ይዘዙ።

ለተጨማሪ መረጃ፡
በጥሪ ማዕከላችን 9798 ወይም
www.chemeds.org ያግኙን።",downloaded_images\Chemed123_50.jpg
49,Chemed123,2022-12-09 12:28:53+00:00,"**በChe-Med የመድሃኒት መረጃ ማዕከል 9798 በመደውል መድሃኒትዎን ይዘዙ። በተጨማሪም ስለጤናዎ መረጃ ይጠይቁ። 

**እኛ በ30 ደቂቃ መድሃኒትዎን እናደርሳለን።

**__📞9798__**

Join our telegram channel to join our Che-Med community.
https://t.me/CheMed123",downloaded_images\Chemed123_49.jpg
48,Chemed123,2022-12-09 04:09:49+00:00,"Che-Med ዛሬ Dec 9,2022 በተለያዩ የFM ጣቢያዎች ራሱን ያስተዋውቃል ።

በዚህም ከሚሠጣቸው አገልግሎቶች በተጨማሪ ስራ ስለጀመረው አዲሱ የመድሃኒት መረጃ የጥሪ ማዕከላችን 9798 ሲያበስር ደስታ ይሠማዋል።",downloaded_images\Chemed123_48.jpg
46,Chemed123,2022-12-07 06:43:48+00:00,"Che-Med is the best way to find your meds.
www.chemeds.org
Call center_ 9798",downloaded_images\Chemed123_46.jpg
45,Chemed123,2022-12-05 05:57:22+00:00,"Antibiotics are the cure for every disease!
You may have heard the misconception that antibiotics are a cure-all - but this is simply not true.

facts
Antibiotics only help bacterial infections.

Most illnesses such as the common cold and sore throat are caused by viruses that do not respond to antibiotics.",downloaded_images\Chemed123_45.jpg
44,Chemed123,2022-12-04 12:35:18+00:00,,downloaded_images\Chemed123_44.jpg
43,Chemed123,2022-12-02 13:44:41+00:00,"የChe-Med የመድሃኒት መረጃ ማዕከል በቅርብ ቀን!

www.chemeds.org
0912603463",downloaded_images\Chemed123_43.jpg
41,Chemed123,2022-12-02 06:06:12+00:00,"Order your Antipains from Che-Med. It will be delivered to you with in 30 minutes.
www.chemeds.org
+251912603463",downloaded_images\Chemed123_41.jpg
