id,text,date,views,media_type
586,"ፕሮግራማችን በ ዜና ምክንያት 30 ደቂቃ ዘግይቶ የጀመረ ሲሆን ለዚህም ይቅርታ እየጠየቅን አሁን በ ፋና ቴሌቪዥን 

አሁን በ ዶክተርስ ኢትዮጵያ 
**ቶንሲል ለ ልብ ህመም ያጋልጣል ወይ**

🛑
**ቅዳሜ ቀን 4:00 ይደገማል**",2020-11-27 19:12:10+00:00,9643.0,
585,"**ዛሬ በ ዶክተርስ ኢትዮጵያ **

በወገብ ህመም መሰቃየት ቀረ 

**የ ጀርባ ህመምን ሊያስከትሉ የሚችሉ ነገሮች
ሁሌ ምንተገብረው ልማዶች በ ዶክተርስ ኢትዮጵያ**

አርብ ምሽት 3:25 በ ፋና ቴሌቪዥን",2020-11-27 17:05:03+00:00,9944.0,MessageMediaPhoto
584,"🛑ዛሬ ምሽት በ ዶክተርስ ኢትዮጵያ 🛑

** በ ተለያዩ ርዕሰ ጉዳዮች አስተማሪ የጤና ምክሮችን ይዘን መተናል**

አርብ ምሽት 3:25 በ ፋና ቴሌቪዥን 👇👇
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg

ሼር ያድርጉ",2020-11-27 17:00:32+00:00,9684.0,MessageMediaPhoto
583,"አሁን በ ፋና ቴሌቪዥን ይመልከቱ
ዶክተርስ ኢትዮጵያ 

**ባላችሁበት ቦታ በ ፋና ቲቪ ኦን ላይን( online) live stream በ ኢንተርኔት መመልከት ይችላሉ**",2020-11-24 07:42:22+00:00,11171.0,MessageMediaPhoto
582,"FBC (Fana Broadcasting Corporate S.C.)

**we wish you a happy 25th Anniversary to all Fana Broadcasting corporate on behalf of Meba Entertainment and Doctors Ethiopia.**

Happy Birth Day!
Meba Entertainment ©",2020-11-21 07:56:55+00:00,12283.0,MessageMediaPhoto
581,,2020-11-20 19:44:30+00:00,,
579,"**የውስጥ ኪንታሮት እና የ ፊንጢጣ ኪንታሮት በ YouTube **

**Subscribe our YouTube channel**👇👇👇👇
https://youtu.be/mM_03HDrDF0",2020-11-20 19:05:47+00:00,11083.0,MessageMediaWebPage
578,"ዛሬ በ ዶክተርስ ኢትዮጵያ 

**እርሶም በ ፋና ቴሌቪዥን ቀርበው መጠየቅ ይፈልጋሉ?**

ምሽት 3:20 በ ፋና ቴሌቪዥን 👇👇👇👇👇👇👇👇 **1 ሰው ይቀላቅሉ**
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg


የ ዛሬው ውድድር 
**ዶክተርስ ኢትዮጵያ ፕሮግራም ሲጀምር ፎቶ እራሶን በማንሳት ቀድመው ለሚልኩ የ ዶክተርስ ኢትዮጵያ ቤተሰቦች የተለያዮ ሽልማቶችን አዘጋጅተናል**

🛑ቀድመው ለሚልኩ ብቻ ስለሆነ ቶሎ ይላኩ
@DoctorsEthiopia 👈👈 በ ዚህ አካውንት ይላኩ",2020-11-20 17:25:57+00:00,10792.0,MessageMediaDocument
577,"**አርብ ምሽት 3:15 በ ዶክተርስ ኢትዮጵያ **

**የ ዛሬው ፕሮግራማችን የብዙ ሰው ችግር የሆነውና ለመታከም ሰዋች የሚፈሩት ትልቅ ህመም **

መንስኤውና መፉትሄው  በ ዶ/ር ስዮም አንቶኒዮስ 

ዛሬ **በ ፋና ቴሌቪዥን እንገናኝ**

ሼር በማድረግ አንድ ሰው ይቀላቅሉ👇👇
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg",2020-11-20 16:54:29+00:00,10163.0,MessageMediaPhoto
576,"🛑 **ስንፈተ ወሲብ እንዴት ይከሰታል**🛑

ዋነኛው እና በ ሀገራችን ወይንም በ አለማችን ምንም ጉዳት አያመጣም እየተባለ የ ብዙዋችን ህይወት እያበላሸ ያለ ማስተርቤሽን ለ ስንፈተ ወሲብ ከሚያጋልጡ ዋነኛ ምክንያት አንዱ ነው::

**ሴጋ የሚጠቀም ወጣት ለ ስንፈተ ወሲብ በ ከፉተኛ ሁኔታ ተጋላጭ ይሆናል ይህ ብቻ አደለም ለ ነርቭ ህመም እና ለ ወገብ ህመም  ተጋላጭ ያደርጋል**

🛑 ማስተርቤሽን ሌላኛው ከፉተኛ ጉዳት የሚያስከትል ሲሆን ከዚህ ዉስጥም የአይምሮ መጫጫት በተለይም ተማሪዎች አይምሮዋቸዉ ንቁ እንዳይሆን ያደርጋል::

🛑 **መፍትሔውስ**

1) ወሲብ ቀስቃሽ ምስሎችን ማየት ማቆም (pornography is a drug) 

2) ፖርኖግራፊን መመልከት በተጠኑ ጥናቶች መሠረት **Drug** ከመዉሰድ ማለትም ከ ኮኬይን ማሪዋና እና ሌሎችም አደንዛዥ እፆችን አንድ ላይ እንደመውሰድ ነው::  ስለዚህም በመወሰን ማቆም ይቻላል 

** ሙሉ ቪዲዮን በ ዮቲውብ ይመልከቱ ሁሉም ሰዉ ሊያየው የሚገባ ትልቅ ትምህርት **
#ሼር #ያድርጉ 
#subscribe like and share !

ዶ/ር ስዮም አንቶኒዮስ 👇👇
https://youtu.be/_61WcIfMIVc",2020-11-18 16:20:29+00:00,11339.0,MessageMediaDocument
575,,2020-11-15 13:38:47+00:00,11305.0,MessageMediaPhoto
574,,2020-11-14 07:59:05+00:00,,
573,"**ከባድ የራስ ምታት ህመም መንስኤውና መፍትሔው **

**YouTube** 
#subscribe     #Now

በ ወር ከ 15 ግዜ በላይ የ ራስ ምታት መድሃኒት
መውሰድ በጤና ላይ የሚያመጣው ችግር👇👇👇👇 **subscribe** **share**
https://youtu.be/PtKeAxXiGgg",2020-11-13 19:23:16+00:00,14009.0,MessageMediaWebPage
572,"አሁን በ ዶክተርስ ኢትዮጵያ ፋና ቴለቪዥን 

የመርሳት ችግር መንስኤውና መፍትሔው
                 ይመልከቱት 

በድጋሚ ቅዳሜ 4:00
ዶክተርስ ኢትዮጵያ",2020-11-13 18:54:21+00:00,12187.0,MessageMediaPhoto
571,,2020-11-13 15:44:32+00:00,11749.0,MessageMediaPhoto
570,,2020-11-13 15:01:24+00:00,,
569,"አርብ ምሽት 3:15 በ ፋና ቴሌቪዥን 

ውድ የዶክተርስ ኢትዮጵያ ቤተሰቦች የዛሬው ፕሮግራማችን አስቸኳይ  ሀገራዊ መልእክት ከሌለ ** በስተቀር


ምሽት 3:30 በ ፋና ቴሌቪዥን ይጠብቁን**
**በድጋሚ  ቅዳሜ 4:00**

** በ ወር ውስጥ ከ 15 ግዜ በላይ የ ራስ ምታት መድሃኒት መውሰድ ለ ከባድ የ ራስ ምታት ህመም እንደሚያጋልጥ ያቃሉ**

     #ዶክተርስ ኢትዮጵያ // #ፉና ቴሌቪዥን",2020-11-13 15:01:05+00:00,11008.0,MessageMediaDocument
568,"**ዶክተርስ ኢትዮጵያ **Doctors Ethiopia 

 ዘወትር አርብ ምሽት 3:15 በ ፋና ቴሌቪዥን 
💥💥💥💥**ይወዳደሩ ያሸንፉ**🔥🔥

**በተከታታይ  5 ግዜ  ለሚያሸንፉ ነፃ ህክምና 
ቀድመው ለሚልኩ 5 ሰዋች ሽልማቶችን አዘጋጅተናል **

ፉና ቴሌቪዥን // ዶክተርስ ኢትዮጵያ 
       አርብ ምሽት 3:15",2020-11-13 14:58:42+00:00,10447.0,MessageMediaPhoto
567,"ዲፕሬሽን ወይንም ድብርት በ አይምሮ ላይ የሚያመጣው ችግር !
ከ 2,000,000 በላይ ሰዎች በዚህ ችግር ይጠቃሉ መንስኤው ምን ይሆን 

**ዶ/ር ስዮም**
** ፕሮፌሰር አታላይ አለም**

በ ዮቲዮብ **ሰብስክራይብ ማድረግ አይርሱ**

https://youtu.be/IKlOnWY2P1A",2020-11-11 16:29:08+00:00,10417.0,MessageMediaWebPage
566,"**ወድ የዶክተርስ ኢትዮጵያ ቤተሰቦች ሰሞኑን ባጋጠመን ትንሽ ችግሮች በ ስልክ መስመር የምንሰጠው ህክምና እና ምክር  ስልኮቻችን እየተነሱ አደለም ይህንን በ አጭር ጊዜ ውስጥ ምናስተካክል መሆኑን እንገልፃለን **

በተጨማሪም የህክምና ቦታዎችን መረጃ ሲፈልጉ በ 09 47 74 60 70 ይደውሉልን 


በዚህ ሳምንት የሚያሸልሙ ወድድሮች

#1 ዶክተርስ ኢትዮጵያ ፕሮግራም ሲጀምር እራሶን ፎቶ በማንሳት ቀድመው ለሚልኩ 5 ሰዋች ሽልማቶችን አዘጋጅተናል 

**በተከታታይ 5 ግዜ ለሚያሸንፉ በ ዶክተርስ ኢትዮጵያ ሃኪሞች ህክምና ያገኛሉ**

ለመወዳደር  
**በ ቴሌግራም ቻናላችን ቢያን 1 ሰው ይጋብዙ**
**በ ፌስ ቡክ ከ 23,000 በላይ ተከታይ ባለው የ ዶክተርስ ኢትዮጵያ ቤተሰብ ይቀላቀሉን**

**በ ዮቱውብ ቻናል ዶክተርስ ኢትዮጵያ ሰብስክራይብ ያድርጉን**


ዶክተርስ ኢትዮጵያ 
**አርብ ምሽት 3:15 በ ፋና ቴሌቪዥን**",2020-11-11 14:53:51+00:00,9903.0,MessageMediaPhoto
565,"**ዛሬ የታየውን የዶክተርስ ኢትዮጵያ ፕሮግራማችን ዘወትር አርብ ምሽት 3:15 ላይ መመልከት ይችላሉ **

በተጨማሪም የዚህ ሳምንት አሸናፊ የሚያደርጎትን ውድድር እንዳይረሱ

አዲስ ለተቀላቀላቹ የ ዶክተርስ ኢትዮጵያ ቤተሰቦች እንኳን ደህና መጣቹ

የዶክተርስ ኢትዮጵያ ፕሮግራም 
ዘወትር **አርብ ምሽት 3:15**
                 ** ቅዳሜ 4:00**
               ** ማክሰኞ 4:00**
              **   በ  ፋና ቴሌቪዥን **
                       ይመልከቱ

የዶክተርስ ኢትዮጵያ ስፖንሰሮች 
**ግሬስ LED አድቨርታይዚንግ**
**የኢትዮጵያን ስካይ ላይት ሆቴል**",2020-11-10 09:03:53+00:00,9133.0,MessageMediaPhoto
564,"ፕሮግራማችን ሰሞኑን በተፈጠረው ሀገራዊ ችግሮች ምክንያት አልተላለፈም ፕሮግራማችን ሚቀጥለው ሳምንት በ ሌላ ሀገራዊ ጉዳይ ካልተሸፈነ በስተቀር እንደሚተላለፍ እያሳወቅን

ፈጣሪ ኢትዮጵያን ይጠብቅ
ባላቹሁበት ቦታ ሁሉ ሰላም ይብዛላችሁ 

**ዶክተርስ ኢትዮጵያ**

#Meba Entertainment and production",2020-11-07 06:52:17+00:00,8669.0,
563,"ዶክተርስ ኢትዮጵያ የሚያሻለሙ ውድድሮችን አዘጋጅተናል 

ስለሆነም የ ዛሬው ውድድር በመቀላቀል የተለያዮ ውድድሮችን ያሸንፉ

**1, ዶክተርስ ኢትዮጵያ ቤተሰቦች ከ ይትኛውም የ ኢትዮጵያ ክፍሎች ያላችሁ የ ዶክተርስ ኢትዮጵያ ፕሮግራማችን ሲጀምር እራሳችሁን ፎቶ በማንሳት ይላኩልን ( ቲቪውን ከጀርባ በማድረግ ራሳችሁን ማንሳት ትችላላችሁ )**

ቀድመው ለላኩን 5   የ ዶክተርስ ኢትዮጵያ ቤተሰቦች  ሽልማቶችን ያገኛሉ 🔥

**በተከታታይ 5 ግዜ ውድድሮች ለሚያሸንፉ የ ዶክተርስ ኢትዮጵያ ቤተሰቦች ነፃ ህክምና በ ዶክተርስ ኢትዮጵያ ሃኪሞች ያገኛሉ**

#ይወዳደሩ #ያሸንፉ
ሲወዳደሩ በ ፌስ ቡክ (FaceBook)
YouTube 
Instagram 
Tikto 
**የዶክተርስ ኢትዮጵያ ቤተሰብ መሆን አለባቹ**

@DoctorsET1  👈👈👈 በ ዚህ አካውንት ቀድመው ይላኩ ያሸንፉ",2020-11-06 16:13:27+00:00,8750.0,MessageMediaPhoto
562,"ዛሬ ምሽት 3: 30 በ ዶክተርስ ኢትዮጵያ 

** ነገሮችን የመዘንጋት የመርሳት እንዲሁም አንዳንድ ግዜ ልናደረግ ያሰብነው ነገር ረስተን ምን ላደርግ ነበር 🙄  እነዚህ ምልክቶች በ ሰውነታችን ምን ያመለክታሉ ??**

እንዳሁም ሌሎች ጉዳዮችም ይነሳሉ
   ዶክተርስ ኢትዮጵያ",2020-11-06 15:53:00+00:00,7989.0,MessageMediaPhoto
561,"               ዶክተርስ ኢትዮጵያ 
  ውድ የዶክተርስ ኢትዮጵያ ቤተሰቦች 

**በ ዮቲዮብ ሰብስክራይብ በማድረግ አዳዲስ ቪዲዮችን ይመልከቱ** 

በቅርብ ቀን በ መባ ኢንተርቴይመንት እና ዶክተርስ ኢትዮጵያ ሽልማት የሚያስገኙ ውድድሮችን ስላዘጋጀን ** ዮቲዩብ ላይ ሰብስክራይብ ያድርጉን**
#Subscribe #like #share #comment 

**Doctors Ethiopia** ብለው ቢፈልጉን ያገኙናል
☝☝☝ ወይንም ከታች ያለውን ሊንክ ይጫኑት👇👇👇
https://youtu.be/MKVC3BRBf0o",2020-11-01 16:22:41+00:00,8203.0,MessageMediaPhoto
560,"**ዶክተሮቹ የ ደነገጡበት ሁኔታ**
     በ ዩቲዩብ ይመልከቱ 

https://youtu.be/MKVC3BRBf0o",2020-11-01 06:01:03+00:00,8900.0,MessageMediaWebPage
559,"ድንገት ሰዋች ይወድቁና አብዛኛው ማህበረሰባችን የሚፈጥረው ድንጋጤ

** ሃኪሞች የሚደነግጡበት ሁኔታ**

ሁሉም ነገር ሴጣንም ነው በማለት የክብሪት ጭስ በአፍንጫ ማሽተት 

**በብዛት እንደዚህ አይነት ችግር ያለባቸው ተማሪዋች በ ትምህርታቸው ደካማ ናቸው**

በፍጥነት ወደ ህክምና ቦታ መሄድ ያስፈልጋል
👇👇👇👇👇 👇👇👇👇👇👇
https://youtu.be/MKVC3BRBf0o

☝☝☝☝☝ ይጫኑት

አሁኑኑ ይመልከቱ 
ሼር ያድርጉ
**ሰብስክራይብ በማድረግ የ ዶክተርስ ኢትዮጵያ ቤተሰብ ይሁኑ**",2020-11-01 05:58:44+00:00,7739.0,MessageMediaDocument
558," ዛሬ ቅዳሜ 4:00 በ ፋና ቴለቪዥን 

     ትላንት በተለያየ ምክንያት ፕሮግራማችንን ያላያችሁ ** ዛሬ 4:00 ላይ በ ፋና ቴሌቪዥን ይጠብቁን**

        #ዶክተርስ ኢትዮጵያ 
**የመባ ኢንተርቴይመንት **
**ግሬስ LED አድቨርታይዚንግ**
**የኢትዮጵያን ስካይ ላይት ሆቴል**",2020-10-31 04:15:43+00:00,7373.0,MessageMediaPhoto
557,"ዶክተርሰ ኢትዮጵያ 
ሼር ያድርጉ @DoctorsET
    መልካም ምሽት",2020-10-30 19:35:51+00:00,7110.0,MessageMediaPhoto
556,አሁን በ ዶክተርስ ኢትዮጵያ ፋና ቴሌቪዥን    ይመልከቱ,2020-10-30 18:13:34+00:00,6824.0,
555,"         ዛሬ በ ዶክተርስ ኢትዮጵያ 
 ምሽት 3:25  በ ፋና ቴሌቪዥን  ይጠብቁን

**በ ልማድ የ ክብሪት ጭስ ማሽተት ለ ሚጥል በሽታ መፍትሔ ይሆናል ተብሎ ሚታሰበዉ በ ጤና ላይ ሌላ ተጨማሪ ህመም ያጋልጥ ይሆን**

ሼር ያድርጉ ምሽት 3:25 በ ፋና ቴሌቪዥን",2020-10-30 17:41:06+00:00,6879.0,MessageMediaPhoto
554,"በ የመባ ኢንተርቴይመንት ተዘጋጅቶ የሚቀርበዉ ዶክተርስ ኢትዮጵያ የ ቴሌቪዥን ፕሮግራም 

ዛሬ ምሽት 3:20 በ ፋና ቴሌቪዥን ይጠበቁን

**የሚጥል በሽታ ሚባለው ምንድን ነው? በ ነርቭ ስፔሻሊስት ዶክተር ዮሃንስ ደበበ**

    እና ሌሎችም ርዕሰ ጉዳዮች ይነሳሉ
          ዶክተርስ ኢትዮጵያ 


ሼር ያድርጉ 3:25 በ ፋና ቴሌቪዥን ካርድ       ሳያወጡ ህክምና ያግኙ

Sponserd by
Grace LED Advertising 
Ethiopian skylight Hotel",2020-10-30 17:35:42+00:00,6779.0,MessageMediaPhoto
553,"        ውድ የ ዶክተርስ ኢትዮጵያ ቤተሰቦች 
ሙሉ ጤንነትን ለናንተ እየተመኘን ማንኛውም የ ሃኪም ቤት መረጃዎችን ሲፈልጉ ይደዉሉልን

**ዛሬ ምሽት 3:15 በ ፋና ቴሌቪዥን ይጠብቁን**

#የተለያዮ ርዕሰ ጉዳዮች ይነሳሉ
**3:15 በ ፋና ቴሌቪዥን**

የ ዶክተርስ ኢትዮጵያ ስፓንሰሮች

**የ ኢትዮጵያን ስካይ ላይት ሆቴል**
**ግሬስ LED አድሸርታይዚንግ**",2020-10-30 03:59:07+00:00,6575.0,MessageMediaPhoto
552,,2020-10-28 05:43:51+00:00,,
551,"**ክፍል 2 አሁን በ ዚህ ሰዐት ቢዝነሳችንን እንዴት መምራት እንችላለን ?**

**በ ቀላሉ ልናተርፍበት የምንችለው የ ዶሮ ኮንዶሚኒየም እንዴት መስራት ይቻላል **

** በ ኪሎ 300 ብር የሚሸጠው ማሲሊያ በቤት ውስጥ እንዴት መስራት እንችላለን **

አሁኑኑ ይመልከቱ ስራዋን ስኬታማ ያድርጉ 
የ ቢዝነስ አማካሪ **አቶ ሮቤል ተፈረደኝ**

#subscribe #like #share #comment 
    
            **ማድረግ አይዘንጉ**👇👇👇👇👇👇👇👇👇👇 ይጫኑት👇👇👇

https://youtu.be/2THFooXGrGM",2020-10-28 05:43:44+00:00,6727.0,MessageMediaWebPage
550,"የ ብዙወቻችን ጥያቄ የሆነው ነስር መንስኤው ምንድን ነው?ለከፋ ህም ያጋልጥ ይሆን? ዶክተርስ ኢትዮጵያ በ ቅርብ ቀን

 በ ቴሌግራም ይቀላቀሉን👇👇 https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg

Subscribe us on #YouTube 👇👇
https://youtu.be/N1pZkwamnGM

Follow us on #Facebook 👇👇 
https://www.facebook.com/DocotrsET/ 23,000+ Follower's 

Follow us on Instagram 
@Doctors Ethiopia 

Follow us on Tiktok👇👇
https://vm.tiktok.com/ZSQymPXJ/

**በ ሁሉም የ ዶክተርስ ኢትዮጵያ ቻናሎች ቤተሰብ ይሁኑ ሼር በማድረግ ሌሎችንም ይጋብዙ**

ሁላችንም አንድ አንድ ሰው እንጋብዝ",2020-10-27 16:36:36+00:00,6310.0,MessageMediaDocument
549,"#Fact 

አስገራሚ እውነታዋች

**በ 2017 በተጠና ጥናት መሠረት አንድ ሰው የራሱን ስልክ በ ትንሹ ከ 34 ጊዜ በላይ ይነካል**

የሞባይል ስልክ ሱስ ሆኖብን ይሆን?

**ሙሉ ቪዲዮ በ ዮቲውብ መመልከት ይችላሉ**
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/BqcbeSIU1E0
ይጫኑት☝☝☝

#subscribe #like #comment 
መልካም ቀን",2020-10-27 06:29:54+00:00,6142.0,MessageMediaDocument
548,,2020-10-25 15:36:06+00:00,,
547,"**በ ኮሮና ቫይረስ ምክንያት ቢዝነሶ ቀንሷል**

**አዲስ ስራ ለመጀመር አስበዋል**

**የቢዝነስ አማካሪ አቶ ሮቤል**

**በትንሽ ብር ብዙ ማትረፍ ይችላሉ**

#ሊንኩን ይጫኑ   #ሰብስክራይብ #ኮሜንት

        **ማድረግ አይርሱ**

Watch ""Doctors Ethiopia :  FANA TV በቀን ከ 5000ሺ ብር በላይ ሊሰሩ የሚችሉበት የቢዝነስ ሃሳቦች በ ቢዝነስ አማካሪዎች ክፍል 1"" on YouTube
https://youtu.be/N1pZkwamnGM",2020-10-25 15:23:42+00:00,7886.0,MessageMediaWebPage
545,"**የ ልብ ህክምና ለምትፈልጉ**
**የ አይን**
**የውስጥ ደዌ**
**የ ነርቭ**
    09 42 00 33 69 ይደውሉ",2020-10-24 08:03:25+00:00,6622.0,
544,"ዶክተርስ ኢትዮጵያ 

ውድ የዶክተርስ ኢትዮጵያ ቤተሰቦች ማንኛውም የ ሀኪም ቤት መረጃዎች እና የተለያዮ ከፋተኛ እውቅና እና ሞያዊ ግዴታቸውን በሚወጡ ሃኪሞየች ህክምና ለማግኘት 

09 42 00 33 69 ይደውሉ

**በተጨማሪም በቀን ከ 300 ሰው በላይ ስልኮችን እያስተናገድን ስለሆነ ስልኩ ሊያዝ ወይም ባይነሳ ደግመው ይሞክሩ**",2020-10-24 06:34:17+00:00,5964.0,
543,"ዶክተርስ ኢትዮጵያ  በ ፋና ቴሌቪዥን 
**በ ሀገራችን የመጀመሪያው ነፃ የ ቴሌቪዥን ህክምና**
**ቅዳሜ 4:00 በድጋሚ ይመልከቱ**
ሼር ያድርጉ 👇👇
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg",2020-10-23 19:26:35+00:00,5927.0,MessageMediaWebPage
542,https://vm.tiktok.com/ZSQymPXJ/,2020-10-23 19:10:01+00:00,5518.0,
541,"FOLLOW us on TikTok 
ሊንኩን ይጫኑ 
YouTube ላይ ሰብስክራይብ ያድርጉን 
Facebook ከ 23,000 ተከታይ ያለውን ይቀላቀሉን
Instagram  ላይም ዶክተርስ ኢትዮጵያ በማለትያገኙናል",2020-10-23 19:10:00+00:00,5551.0,
540,"አሁን በ ዶክተርስ ኢትዮጵያ 

የ ቢዝነስ መቀነስ በጤና ላይ የሚፈጥረው ጉዳት እና እንዴት ስራችንን መምራት እንችላለን ?

አቶ ሮቤል(የ ቢዝነስ አማካሪ)",2020-10-23 19:02:26+00:00,5415.0,
539,This week on Fana TV friday at 3 :30 Ethiopian local time🔥🔥🔥,2020-10-23 17:55:26+00:00,5459.0,MessageMediaPhoto
538,,2020-10-22 10:30:37+00:00,,
537,"ስለ ወሊድ መቆጣጠሪያ ያሎትን ማንኛውም አይነት ጥያቄ ይጠይቁ

#ከዚህ በፊት የሰሙት ጥያቄ የፈጠረቦት ወይንም ስለ ወሊድ መቆጣጠሪያ ሰምተው እውነት ይሁን ብለው ያሰቡት ማንኛውንም አይነት ጥያቄ  ኮሜንት  ላይ ያስቀምጡልን 

@DoctorsET
@Habeshawifilms",2020-10-22 10:30:00+00:00,3582.0,MessageMediaPhoto
536,"በዚህ ሳምንት አርብ ምሽት 3:00
 ዶክተርስ ኢትዮጵያ  በ  ፋና ቴሌቪዥን 

#የተለያዮ ርዕሰ ጉዳዮች ይነሳሉ 
#የ ሳምንቱ እንግዳዎች ጋር

** Doctors Ethiopia **
** Grace LED Advertising **
** Ethiopian Skylight Hotel**

ሼር ያድርጉ👇
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg",2020-10-22 06:49:07+00:00,5831.0,MessageMediaDocument
535,"ውድ የ ዶክተርስ ኢትዮጵያ ቤተሰቦች ስለ ወሊድ መቆጣጠሪያ ያላችሁን ጥያቄ በ ** Facebook ** Instagram ** Telegram ** የላካችሁልን 150 ጥያቄዎች በ ፋና ቴሌቪዥን ፕሮግራማችን ላይ ከፍተኛ የ ጤና ባለሞያዎች እና ተጋባዥ እንግዳዎች ጋር በ ቅርብ ቀን መልስ እንሰጣለን


ዛሬ እስከ ማታ ** 10 ሰዓት ** የድረስ የመጨረሻ ጥያቄዎችን የምንቀበል ሲሆን ጥያቄ ያላችሁ ለ አድሚኖች ይላኩልን
👇👇👇👇
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg",2020-10-22 06:39:37+00:00,5230.0,MessageMediaWebPage
534,,2020-10-19 16:13:06+00:00,,
533,"ስለ ወሊድ መቆጣጠሪያ ያሎትን ማንኛውም አይነት ጥያቄ ይጠይቁ

#ከዚህ በፊት የሰሙት ጥያቄ የፈጠረቦት ወይንም ስለ ወሊድ መቆጣጠሪያ ሰምተው እውነት ይሁን ብለው ያሰቡት ማንኛውንም አይነት ጥያቄ  ኮሜንት  ላይ ያስቀምጡልን 

@DoctorsET
@Habeshawifilms",2020-10-19 16:07:31+00:00,6684.0,MessageMediaPhoto
532,"ዶክተርስ ኢትዮጵያ 

ውድ ዶክተርስ ኢትዮጵያ ቤተሰቦች ስለ #ወሊድ #መቆጣጠሪያ ማንኛውም አይነት ጥያቄ በ ኮሜንት ላይ ያስቀምጡልን 

በ ፋና ቴሌቪዥን ፕሮግራማችን ላይ በ ኢትዮጵያ ከፍተኛ ልምድ ያላቸው ስፔሻሊስት ሃኪሞች የናንተን ጥያቄ ለመመለስ ዝግጁ ናቸው

#ከዚ በፊት ስለ ወሊድ መቆጣጠሪያ የሰሙት ግን ጥያቄ የፈጠረቦት 

#በጤና ላይ የሚያመጣው ጉዳት አለ ብለው የሰሙት ወይም ሚያስቡት ከሆነ

ማንኛውንም አይነት ጥያቄ  በ ወሊድ መቆጣጠሪያ ዙሪያ ይጠይቁን

ለ አድሚኖች መላክ ለምትፈልጉ
@habeshawifilms / መላክ ይችላሉ",2020-10-19 16:07:12+00:00,5235.0,MessageMediaPhoto
531,"#YouTube 
በሀገራችን በተለምዶ ሰዋች ብርድ መታን ይላሉ
ብርድ ይማታል?? ወገቤን ብርድ ይዞኛል ይባለል ብርድ በ ሳይንስ የተረጋገጠ ህመም ነው ወይ?

#subscribe
#Like 
#comment 

https://youtu.be/lB2Vjt7KNb0",2020-10-17 12:30:58+00:00,5966.0,MessageMediaWebPage
530,"ዶክተርስ ኢትዮጵያ 
ውድ የዶክተርስ ኢትዮጵያ ቤተሰቦች 

#ህክምና ማግኘት ፈልገዋል? 


#የት ሃኪም ቤት ሄደው መታከም ይፈልጋሉ ?

#በከፋተኛ ጥንቃቄ እና እንደራሳቸው ሆነው ሊያክሞ ዝግጁ የሆኑ ስፔሻሊስት ሃኪሞቻችን እናንተን ለማስተናገድ ዝግጁ ናቸው 

ያሉበት ቦታ ሆነው ይደውሉ እኛ ሁሉንም መረጃ  እንሰጣለን 

#የዐይን ህክምና 

#የ ውስጥ ደዌ

#የ ልብ ህክምና 

#የ ነርቭ ህክምና 

#የ ጥርስ ህክምና 

#የ ቀዶ ጥገና ህክምና ( ኪንታሮት እና ሌሎችም)

#የ ወገብ እና ፊዚዮቴራፒ 

እና ሌሎችም  ማንኛውም የ ሆስፒታል መረጃዎች    እኛን ያማክሩን!
ሙሉ ሃላፊነቱን እኖስዳለን 

በህክምና ስህተት ምክንያት የማንም ህይወት እንዳይጠፋ ከፍተኛ ጥንቃቄ እና ሞያዊ ግዴታችንን እንወጣለን!

ዶክተርስ ኢትዮጵያ 

09 42 00 33 69
09 47 74 60 70
ይደውሉልን ❤",2020-10-17 07:55:49+00:00,4064.0,MessageMediaPhoto
529,,2020-10-16 18:03:41+00:00,,
528,"አሁን በ ዶክተርስ ኢትዮጵያ 
🔥ፋና ቴሌቪዥን ይመልከቱ🔥
ፕሮግራማችን በፊት ከሚታይበት ቀድሞ    ስለጀመረ አሁኑኑ ይመልከቱ

Doctors Ethiopia",2020-10-16 18:03:29+00:00,5248.0,
527,"3:30 ላይ ካርድ ሳያወጡ በ ነፃ ህክምና ያግኙ #ዶክተርስ ኢትዮጵያ በ #ፋና ቴሌቪዥን 👇👇👇👇👇👇አሁኑኑ ይቀላቀሉ
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg",2020-10-16 16:28:57+00:00,4951.0,MessageMediaPhoto
526,"ዛሬ ምሽት #3:30 በ #ፋና ቴለቪዥን 
ሁሉም የ እድሜ ክልል ሊያየው የሚገባ 

በ ስፔሻሊስት ሃኪሞች ህክምናዋን በቤትዋ👇👇👇👇👇👇👇👇👇👇 ይጫኑት
https://t.me/joinchat/AAAAAEGvgnYXOueEE2wSKg

የዶክተርስ ኢትዮጵያ  ስፖንሰሮች

#የኢትዮጵያን ስካይ ላይት ሆቴል
#ግሬስ LED አድቨርታይዚንግ",2020-10-16 16:27:24+00:00,4996.0,MessageMediaPhoto
